Date,A,AAPL,ADI,ADM,AEE,AEP,AES,AJG,ALB,AM,AMT,ANET,APD,ARCH,ASH,AVY,BG,BR,BTU,CAG,CALM,CBT,CDNS,CMG,CMI,CMS,COMM,COP,CVX,D,DAR,DE,DECK,DHR,DOX,DTE,ED,EPAM,ES,EXC,EXPO,FMC,FSLR,FSS,GEF,HAL,HES,HRL,HST,IBM,IT,JBHT,JBL,KBR,KDP,KEYS,KMI,KO,KR,LECO,LLY,LNG,LNT,LTHM,MA,MAR,MAT,MDLZ,MPC,MRK,MRO,MSM,NEE,NRG,NSP,OKE,ON,ORA,OXY,PEP,PKG,PSA,PSX,RRC,SCL,SHO,SRE,TMO,TXN,VC,VLO,VRSK,VVV,WCC,WEC,WMB,WOR,XEL,XOM
2021-01-04,-0.25223057474343324,-3.078190891879163,-1.6369098859789661,-1.0515924165637176,-1.9448765431492183,-2.148086974912632,-1.9822831358196389,-2.7499203677313884,-0.17657882566997465,-3.049552409251586,-2.8619458623824254,-2.6138416041607013,-2.6108435524014904,0.9500158161959572,-0.7279139418088234,-2.2899862753352473,-0.3185665811677557,-1.2642570739578456,19.512195594722538,-1.1263731599588431,-0.77251174335319,-1.878449666565953,-0.8254838833010839,-4.872072574560399,-2.771432607861708,-1.6985468167282025,-3.6485533407146638,-2.2962970498167437,-0.516738031146745,-1.5587506088472518,-3.2953943636955896,-1.5341536174574784,-2.1675347879627207,-0.7822512639653164,-1.6685524389249287,-1.9061668896446209,-2.227747413506341,-3.0500576332620426,-2.4809617297754145,-2.9467262886927754,-2.551637677832399,-2.238351359764362,-0.3347154569367328,-2.5556179104518697,-0.7789451197574013,-2.0291332132226305,-1.9498593626983092,-0.8138729162450469,-3.872286944010961,-1.517679907510416,-1.138277611093366,-1.0203328438976433,-1.93023681640625,-4.3715865756011425,-1.496724498921013,-0.9364186001437843,-1.3818151300603694,-2.7823882872557695,1.1331463807504878,-2.5366346923841787,-2.0825962510252194,-3.4103980551111466,-2.018236222524259,-4.232533900421815,-1.8184384820181563,-5.125084134513582,-1.9886384879754133,-0.9745315321666886,-2.3484293146095956,-1.268297991133459,0.7374588842249965,-3.7019563793278842,-3.8725526476153473,-3.7900883183817355,-4.101947597356489,-3.8461538461538463,-1.1497763294624255,-0.11993088627078327,-1.6901365468199825,-1.8638122146502025,-1.9218290526189532,-4.393891131538019,-1.033852642151902,3.6337208697897743,0.916588996367503,-3.693932106607873,-2.7035483100956785,0.5905595572625071,-1.445932438979215,-2.3682772896520237,-2.279500727488135,-2.2736036040141494,-2.0662916560269506,-3.124606104171681,-1.8675366440819468,-0.9852160744208003,-2.2718579728778017,-1.3225086283589431,0.12062541891495286
2021-01-05,0.9537451227222977,1.6448096262135319,1.9619952847129591,1.8837647253807932,-0.8247116879848271,-0.45232607919087386,3.489881108323272,-0.8138147670158244,6.720373766876044,7.402606008024488,0.26804089122643177,0.7680735991594467,5.271207697460391,5.1111094156901045,3.6523947986747913,-1.1814393301941466,2.68129517458226,0.6367781565710111,12.459020340388257,0.7936581737028082,0.08053363569630873,3.363434998031082,-0.4387933884832414,2.7291128412166072,0.46690786527610173,-1.9427229361886937,2.5384609515850363,3.9761391833571516,1.766290997733671,-1.4844784032016687,4.383027290226741,2.4771175169078106,3.828493246124244,2.7118057286239163,0.2596283000459326,-0.20863143746895832,-1.1739663896559651,-0.13577178914176555,0.960746307014591,-0.2426548799359617,1.1155416891922698,3.1108345334151672,-5.077755548186437,2.578446307748552,2.3991530885847245,6.468439051555225,5.603287166044778,-0.8445201105915259,-1.2738874997730552,0.9039285891435239,0.9544941812603356,2.160572371147057,2.4750140509224856,0.87014804613256,0.09490281150785894,1.7794648957343155,1.6081820792888155,-0.28664536715129524,-0.3436385778531369,1.1606433270572347,0.6840637242640144,3.6556572551094195,-0.49504950495049505,7.982969275751642,-0.3956348662642336,1.7429161844556489,2.1952690920810873,0.15546753072514963,2.6335085960918185,0.5330403758757305,7.814760836141911,0.7835447934099518,0.34893906775170425,2.534818408729387,1.9279608613203614,4.042279143129261,2.152523840977801,3.5986948326949437,7.9213477968943655,0.4372802054529595,0.43204184859294203,-0.8936336559085699,2.5,2.624310265566692,0.04976985240555342,0.0,-0.4758034982988911,1.2118646654032044,1.057518086666715,4.0101240891958705,2.0837010456822047,-0.6688637181450362,1.5789500982368234,3.652126483168977,-0.2988095071238922,2.170688785260778,4.909060501607306,-0.8841491532709344,3.9674948407222574
2021-01-06,3.5386274006655296,-0.8769204007809556,1.062754599353229,3.2598126069974933,1.0850862751563308,1.1834307839851566,2.8830265065677443,1.7355042616073266,5.8006079175320995,0.2386575634395413,-2.1002280684972954,-1.9280233645994824,2.462897957845627,0.8222630974891201,1.5690000450708335,2.6365331604420144,2.587714332720788,1.8169926662071079,-7.062146968756928,0.5912136310988035,-3.5400542236732266,3.5283980331328784,-1.2845677763975099,0.5983128881883251,4.355789921155196,2.050231997209464,5.403401405395439,2.3042548092274595,0.8988798334357444,1.4007871568017511,5.258806418027728,5.58544921875,5.7841396857378875,5.5699470811282525,2.8325612102484845,0.5784208989457519,1.9428580147879464,-3.342518612000479,4.416584601815503,2.536231509612431,3.9592809989258604,2.1694703101082076,0.8599819253430835,5.452914009156864,3.7789527919987154,-0.5255643036200073,3.9505751721758924,0.9642748551598022,3.363696754299554,1.8833743722709055,1.796146363751716,3.223765341664696,0.7097100987297443,3.4845478740430105,3.016543326231661,1.8787383174901577,1.8439664409457146,-2.790072597423417,0.5305810364784583,3.3401862406002314,0.8221939083369745,1.5085162727618,0.8303640841061527,2.7667958116357503,-0.8190244634407842,3.644667722868897,2.6659174309494866,-0.20693696000804118,-0.39424437188380496,2.23380825390979,-0.9247050207928083,0.7984466531270917,2.322242327282804,-0.10734595446012972,2.878489088302299,-0.4249954223632812,2.313008220448931,10.56799198398085,2.459013990675489,0.8893869719214367,4.701880424951144,-1.169400835647013,-2.451720124849954,8.134641155633894,4.400358791452562,1.604272256841317,0.07274194714085175,2.9514118443431236,1.1829933042780172,3.6732840512891154,-0.102286691863438,0.10006852178095552,0.6404765928335976,4.825266853266284,1.3779370181130937,2.772466164392117,4.3573332262423214,2.9111136576554437,0.45035073998341324
2021-01-07,1.4718907778521373,1.9943888644600858,2.489625721998595,-1.0754711223098468,-3.1062448414212183,-3.104909221768417,-1.8650841526732624,-0.19580473555281053,0.2834119710974511,0.0,1.0359063888513804,1.030888850599403,-1.474647413204175,-2.0601565330422407,1.3835539849503744,1.583142138794491,-1.8931850254320342,-0.16680123010033918,-1.50602269041153,-5.351638892983148,1.03922497723719,-0.5569316425600301,3.7157588048952377,1.2686909436297187,1.407438777739232,-3.2231133446045703,-2.8295366037847116,1.4755994032618303,-0.18807187752319077,-2.18527595313737,3.2498896697685673,2.0322715898145094,1.1491973037448766,0.5284118929019784,1.3499963786945397,-2.583869654091311,-1.949508176934319,1.1172912890791666,-0.5949694301781088,-0.9893991508258883,1.1535140903217973,0.7855759082484083,0.5815622212805193,0.8472161489785262,0.46738400311297135,-2.9565996766148044,1.9333330790201824,-0.8242890802508068,-1.0114606830880426,-0.8074424651294005,0.5931459389290107,0.575806890415388,1.8367378714680531,0.09484883794344273,1.500157403444052,2.807150036347405,1.1781016819034256,-0.25953497248795254,0.2204714797613189,1.189200169259279,1.0050001394090913,2.988866785073897,-3.6113839549268256,1.7495445678103294,0.2607746418393489,0.8432706506281353,0.8282695387902671,0.06929504501765651,2.174412761190507,1.7807390845452737,1.1842125489111015,-0.01182502038913344,-0.763455067211718,-0.26666259765625,1.8827193983876076,0.5186442967828697,2.522467061600445,6.059467657631073,1.7812994886682156,-0.23807600567399165,0.17969071977949896,1.5599441074071654,0.5034973571350524,-0.12903521137852822,2.5909961319716244,-2.339683752009307,-3.3220409842817364,2.12691776699112,1.5786612117857695,0.21425435763262973,1.0157414545808203,-0.3026096858868011,0.37783439857661505,2.1113481260918094,-3.308497681259138,-0.6457536331999714,-1.7045393410015108,-2.4550887944986126,-0.08889092339409722
2021-01-08,0.45062827452816606,-0.286936226715453,0.461480067290456,-0.09501945662383916,0.942122368090033,-0.6150343605261036,2.129372035524963,2.5021178202399486,-0.2113932343412978,-5.275496170600602,1.8145121679820357,2.807625294660244,-0.21303155443974536,-1.0627258145300456,-0.8797951012346248,-3.9992643484297035,0.7173601461866489,0.12178082053788747,-4.464281596192569,0.5311310369358154,-1.6808837392281901,-0.9668817420319834,-0.5549430622646628,1.7137881077398105,-2.4358785869050164,-0.3627553751714275,-1.4134262519924379,-0.6666649712456597,-1.0860121417403603,-0.12280524786579428,-2.357356953145092,-1.22331852804243,-1.209628666042981,1.016426938302243,0.4134011535557274,-0.4967175434538228,-0.6676153558467658,0.3517254278583606,2.033212556847737,0.4760806882673405,-1.3601092030553896,-1.1591821787308674,-4.117160572227782,-2.8483675471859713,-2.0965572560066805,-2.70792774506017,-2.223302427186299,-0.3945644660021579,-0.6076985147730329,-0.03110951025549337,1.738763776493681,0.14081179745650696,-1.2000020345052083,0.2205409430655227,1.2017683449745737,4.179972490648835,-0.7534288183387647,2.098746906610597,-0.7530645501939995,-0.8325144229622614,0.114307808934479,-1.895151853868236,0.3048733919830106,-1.9465835319399298,0.7086807991131002,-1.1509104740540685,-0.21821608480740098,1.4293179537928908,-3.5083792063111034,-1.5882417495147387,-3.8216524527683675,-1.1407752965172346,1.6284547069339659,3.2830231632010696,-1.0032671466456475,-2.728377473083152,-1.6338968225294264,2.2952889501428113,-3.8314141245931697,1.2002466767927817,-0.4606381457565301,1.8902418967409715,-2.4824203540581884,-3.9591308531305,-2.907684327027402,-0.44365739755067335,-0.5066871114246492,0.47461812328028885,0.023380403262912724,1.8803195437821354,-4.1202850952314884,-0.1739160762810559,0.0,-1.406665713688794,-0.59901264532431,-1.4801183614764288,-1.880150899152024,1.0759369872497873,0.5752175158067295
2021-01-11,1.3444025221590323,-0.16255647488081398,1.389866201934767,0.40516896981244616,0.17353790824031604,-0.4171430015278077,1.474686845893073,-1.0111131469764276,-0.844524463004563,1.250004768371582,-2.8654056292561045,0.1951239697781402,-0.5060274815840358,5.046366630340525,2.798266347234356,3.822395543569343,0.8972543564009352,0.09039800740130606,8.496731873370125,-3.046282759579315,0.55673138302391,2.1258728097506587,0.5975076969188962,0.8092808391912947,1.69724445527276,-0.8331878791025045,4.069763492931929,2.8571478000614157,2.7827599316744593,-0.4384158161252103,3.679352322088746,1.8792324979092172,4.899733621147443,0.45676980806106277,-0.5995799857846035,-0.025425226853870886,-1.3916694889224908,1.159597720136766,-0.5019011368018628,-0.9230749561447147,-2.4749401563404403,-0.2923475363785485,2.2165303444486293,0.028871848757777967,2.5922217298232946,6.140353898810722,3.993174425800165,-2.201188627080135,-1.1011689631971628,0.4923802190188845,0.504987589505725,-0.6238732735469708,1.871290964251359,-0.4158703364151718,-2.274850541493243,3.5517199286099137,3.7297658800028053,-0.8297079767039703,0.53814522150301,1.0021526469115012,0.5081094277871622,3.4551871055115932,-1.5811931178626188,0.14306479555486792,-1.110440858593475,0.7123316337451076,1.208787385341628,-1.8397518872617904,2.7823633799135368,1.7964066122410132,5.089406967397653,0.48560626823698005,-1.5929869869743498,2.928222502324751,0.8722615679813766,5.5015291976602665,3.265538225812814,-1.3157894736842104,4.311687915356129,-1.3469433158706028,1.8294776861663278,-0.31089593305218405,4.739125569661459,9.028725753466315,0.41868299938657705,-1.089917194045954,-1.0859539155504856,0.8565954999537131,0.6285197549953396,0.5271598850742527,4.137804936127363,-1.3510851974913145,1.7950956421760544,-0.095342423505117,-0.9905530324996739,2.9186632606955945,1.169586477370845,-1.9488410069267423,3.996445826980445
2021-01-12,-1.0597682466661158,0.23346540992825876,1.3247575974942971,-1.4570520010668866,-0.8414650189675077,-0.012847959443176689,1.9193096668206442,0.18593747571886504,2.9386919234965654,2.916169357735655,0.13512652666100547,4.396622557402533,-0.024726211638263502,2.3051837159586714,0.1938626573296128,1.2201076923062384,-0.4428536551339286,0.2526393742206028,1.4662742245680622,-0.5740140044342689,-0.6063789622615512,2.1385915648518528,-0.984821770455618,-0.5929067625221631,2.230200117971225,-1.3303030317194109,2.90858787049076,3.042150580738332,0.7338578123317228,-1.8792904223680864,-0.1792691099571915,2.0160750098420532,0.7939379142992425,-1.586463104841434,0.8028638832885305,1.6709273062287877,-0.7452902732076916,-3.3871082424839263,0.4715371846686087,0.7421547224160419,2.2524921146695585,2.5931489114859647,-0.14358334845044493,1.8187098129785164,0.4083202084903011,5.935853553603346,3.5691122399798596,-0.7655936810540281,2.4578678869054755,0.09295876746701547,0.7349839753087546,0.539703889102375,-0.022292802393231424,0.6715672574303335,-1.0413377032019924,-1.8582878782593477,3.9644560435344824,0.13988747710533703,-1.561524025146503,-0.5308239384923119,-2.1828274965409156,1.2849560914803022,-0.7644684605726617,1.9505225427370396,-1.1985632434802174,-0.39096098395983775,3.794031580729846,-0.052308247768152606,4.302061865659284,-2.3848734267105822,6.607375671222532,1.9253892942240707,0.12554735995655125,2.511300873088604,2.61600260020737,4.290501074918019,0.16506568310789013,-1.4189509229511992,9.859158191362924,-0.14122163393042605,2.4565058136837044,0.9401859206222776,1.402635624235959,10.096156050467712,2.4688377422562873,1.2855774585377187,0.025429159096770758,-2.6353348825549574,0.5896490193316901,3.009230430683401,0.4896945201829818,-0.3193617220904827,1.629507174477254,1.963820033090979,-0.5713683313413224,3.221356547103788,1.6369833212957092,-1.5375025208164341,0.8849599488930224
2021-01-13,-0.3765853844239798,1.6542443100985196,-0.9500026702880859,0.9752291701497077,1.4239622834887773,0.11530101217028231,2.949056041422556,0.0,-1.6293033499091565,-1.8801391669660674,1.0126527116162831,-1.1272189098278471,2.406291283104837,-1.1576807066311927,-1.1983599849850177,0.26461087740384615,0.657423290620937,-0.5609614660716503,10.833336534323601,1.582472453149807,-1.438468040377665,-1.6713612946188419,0.044754259052948886,-0.6926584186309717,-0.499837534994584,2.3746236848150173,-2.294198107889525,-0.6758177510799984,0.053651344844551085,0.6829238519435976,-1.8214064116289463,-0.13592933576640268,-3.3004404172067057,-0.054174098899253745,-0.65101427968629,2.0522696134953176,2.1873132761203435,0.05099841924124311,0.5128280150696283,1.8805034417058955,-1.273147172576437,-0.6113964385709653,-0.38248376255060185,-2.6121577278702075,-1.7860574624804775,-1.820662863139614,-2.3738439266493874,0.7093765519030582,1.0966404779901906,-1.7266714810331283,-2.155503934918963,-0.7317762439587095,-1.371679029689569,-1.208654776273287,1.2148310499521058,-0.6707354012368716,0.525284831155182,0.3601446715173924,1.2982895769557494,-2.3508141741428377,3.1529767620600473,-2.595669011462651,1.1620697017007977,-3.465573270888033,-0.9381879570740973,-0.23657079736529885,-0.6824103200681318,0.4904515301252502,-2.2927709469430786,-1.2354586343233869,-4.3995230947945485,-2.076199807163603,1.5384589171768628,1.9704509404544526,-2.228886427307436,0.7142800638126755,0.46171098601740423,1.3302724295799884,-1.5866046799390892,1.041667567719529,-1.4408275152765866,1.1428541219945163,-2.3537460638552297,1.6447431369172039,-2.1902975158468063,2.6291928275043484,2.5825597723662552,0.341998291015625,-0.5107607280255583,0.41651567651198385,-2.7801141593981735,0.02540418192991314,0.7611006684107817,-3.5681640661809824,1.9021101443160746,-0.6255558306448211,-2.5146070998312067,2.2974082088084273,-0.226665182605546
2021-01-14,-0.9743049394800826,-1.444953628097823,0.17591032225781775,0.9740227570440031,-2.2460094104934663,0.9864262061793602,2.1205417409566447,-1.7030965633009303,1.0360083751731302,1.0663525718303801,-0.9262647496939804,0.34934659266521806,-1.5883367809478484,1.0541022411726326,-0.4379954742460895,-0.9186673268092851,2.555007991100736,-0.5440038326329963,1.6949078180278618,1.4903129996130726,0.10802299985412876,-0.6295722232409726,0.7590333208883027,-0.45829512629366725,-0.09935235579222529,0.017295141490556134,3.032388514422566,0.9489683262665166,1.6499844390892675,-1.7568187251027552,-0.8920583631648398,-0.01650306833146826,-0.8116211861206759,-1.5063289162868734,-0.43884139477948086,-0.15587368509617666,-2.018038652758391,1.6865653422341416,-0.6213220633073008,-0.4907687836032194,0.445385106419128,-0.3438661953857092,1.3766753942759555,-0.40520808318358853,1.6775257934374856,0.6010220673102741,1.9338326520285203,-0.6776580843877894,1.3504375664988195,0.7420687436845114,-1.7907754666281968,0.8495379271602701,1.201604210122088,1.5644948144719772,-0.06336676411107127,-0.23748547422964755,1.5584463034901384,-1.8540675996907174,3.33645059247352,-0.3867813699590458,0.7664479603816715,0.4872102517316856,-1.211997019082106,1.9746124459562149,-6.240502914700443,0.4518788817180575,-1.4143554510504803,-0.19156530679547615,2.292135860143083,-0.3033227456068308,5.860812216161066,-0.04804914778059309,0.6954608360070191,-2.7314413405678266,-0.8424022585935349,1.4735835461065527,1.7449705392722317,1.9185545217936935,6.129595486765556,0.19790697466240686,-0.6116241680205995,-1.5749470470404758,2.929335896307174,4.952584598149369,-0.6158495165833004,-1.3949419676304486,0.4344252289318648,-1.0139434936037102,0.3565170009301529,-1.1172380118534484,3.734943271313752,-1.7732292600144595,-0.7933216200628541,1.8934501158002672,-1.2842337548041385,1.3398890245074286,0.951692312854418,-1.9589702636030464,3.7319615944144653
2021-01-15,0.21438513405780069,-1.273489210431713,-0.1771807767257649,-0.6660294561417607,0.6630552823438574,4.560813640834153,1.210120712015261,0.2590476280823914,0.07777743869357638,0.35418809947352,2.2791728784062837,1.1387583171351674,0.7479475005066081,-0.45463439719828247,-0.7126919115043681,-1.006520750484048,-1.5877428150339445,-0.9605240632529877,-4.578314526608144,-0.2063062015756622,-1.485681335115174,-1.7805395940703965,0.17111503703046105,0.03558111094722025,-0.8649835303779406,1.401137414551212,-1.0087398768304279,-4.568527714002263,-2.2606716782173746,1.5211293395136443,-1.9356870304015263,-1.5858241296476498,1.6843399231691905,0.021124043437141464,-0.2422079960486716,1.0967435715681346,1.963076905881597,2.193575213855593,-0.6617361407039648,2.4332630346879087,0.07437281425999617,-0.7112733308278514,-8.010283078229309,2.5242166658493113,-0.09896919360154763,-2.583377739585017,-2.351619653618644,2.0236457455933436,-0.608932031217284,0.08575077654096647,-0.5270934352478418,0.006597034215140263,-1.3492603908524892,0.31816856665209403,1.2071190395202884,-1.4151938217893945,-0.1933033876329583,-0.9357182382027034,1.6591228106918308,0.5612753488084804,2.1252682847136426,1.1755673939945133,3.191494864043915,5.788233139935662,-1.3067102239847064,-1.1151779797448285,1.0775903485690004,-0.01747042043189999,-2.0490021211075433,1.8817125249728326,-3.5087740823673426,1.2690392541303066,-0.485203195091127,2.049999237060547,1.071430387951079,-0.7415771484375,-3.011887544534199,-3.2249382448236745,-4.520261572725615,-0.04241609041229152,0.7492737325562607,1.4008794783175076,-1.9275511041657953,3.5532935455905683,-0.008158349392296316,0.2683339190724622,-0.14712496417290102,1.1682440699416052,-1.0469021703481687,-0.21920348084251565,-2.131946389575048,-1.2061932565258415,1.1063839526886636,1.3240368779639555,2.15388476520982,-0.1331588359129101,2.255365448295607,2.4444082018457935,-2.0854640379182934
