Date,A,AAPL,ADI,ADM,AEE,AEP,AES,AJG,ALB,AM,AMT,ANET,APD,ARCH,ASH,AVY,BG,BR,BTU,CAG,CALM,CBT,CDNS,CMG,CMI,CMS,COMM,COP,CVX,D,DAR,DE,DECK,DHR,DOX,DTE,ED,EPAM,ES,EXC,EXPO,FMC,FSLR,FSS,FULL,GEF,HAL,HES,HRL,HST,IBM,IT,JBHT,JBL,KBR,KDP,KEYS,KMI,KO,KR,LECO,LLY,LNG,LNT,LTHM,MA,MAR,MAT,MDLZ,MPC,MRK,MRO,MSM,NEE,NRG,NSP,OKE,ON,ORA,OXY,PEP,PKG,PSA,PSX,RRC,SCL,SHO,SRE,TMO,TXN,VC,VLO,VRSK,VVV,WCC,WEC,WMB,WOR,XEL,XOM
2021-01-06 00:00:00,1.4133806495481316,-0.7701005554821956,0.46261333269574073,1.3639949719381894,-0.5615006519925715,-0.47232742337278316,1.4635414930237924,-0.6094102910466287,4.114800952912724,1.5305703874041479,-1.564711013217763,-1.257930456533579,1.7077540343015094,2.2944627764583942,1.4978269673122673,-0.27829748169579344,1.6501476420450973,0.3965045829400912,8.30302298878462,0.08616621494758954,-1.4106774437767025,1.671127788199336,-0.8496150160606118,-0.514882281718489,0.6837550595231967,-0.5303459185691439,1.431103005421937,1.3280323142559558,0.7161442666742235,-0.5474806184157232,2.1154797815196265,2.1761377060667773,2.4816993812998036,2.4998338485956175,0.47454569045649614,-0.5121258093892758,-0.4862852627914533,-2.1761160114680957,0.9654563930182264,-0.21771655300543546,0.8410616700952439,1.0139844945863377,-1.5174963599266957,1.8252474688178488,,1.7997202536086796,1.3045805115708624,2.534667658507454,-0.23137272389225685,-0.5941592298281541,0.42320768463467107,0.5374543113062286,1.4546682896380367,0.41816244441532663,-0.005630218475191,0.5382405462728358,0.907261537693563,0.6901111300580535,-1.953035417276827,0.4400296131252697,0.6547316250910958,-0.19211287280807685,0.5845918242533578,-0.5609738811228671,2.172410395655192,-1.0110326039077246,0.08749992427032123,0.9575160116850535,-0.3420003204831934,-0.03638836346719413,0.4995168795506871,2.542504899858033,-0.7066549775969468,-0.400457084193613,-0.45420528803749294,0.23483411742205718,-0.07629004179595546,1.1052519106547687,4.682251976801671,2.8967417469166237,-0.17904834575860207,1.0706977403083775,-2.1523085410312004,-0.3285242556672853,4.79755743033012,1.7889058800752062,-0.6965532832555187,-1.035536620417906,1.5846120223362785,0.2648596506551724,1.7717102836109877,-0.09936212455645614,-0.9474662667927434,0.05104501168115694,1.7842624107545266,-0.26280304436424845,1.3193129584106982,2.331511918323942,0.23481862534185552,1.512823666540208
2021-01-07 00:00:00,1.9880877670799881,0.920759363297554,1.8381252020215946,1.3560354033561461,-0.9486234180832381,-0.7912681723247115,1.5026078207392513,0.24196158634623055,4.268131218501865,2.547087857154677,-0.2654269294731612,-0.043020304946877586,2.0864860807006145,1.2910719933789947,2.201649609565333,1.0127453230141195,1.1252748272903377,0.7623231975592599,1.2969502270732656,-1.3222556960605123,-0.8067652035799092,2.11163379620131,0.6641325466714955,1.5320388910115506,2.0767121880568435,-1.0385347611945999,1.7041085843985877,2.585331131948814,0.8256996512154081,-0.7563223998457627,4.297241126007679,3.3649461084907735,3.5872767452023364,2.9367215675513823,1.4807286296629858,-0.7380267308715057,-0.39353885060077926,-0.7869997040210258,1.594120492883995,0.4347258262835269,2.076112259479976,2.0219602505905945,-1.2120704671876117,2.9595254886279814,,2.2151632945654707,0.9954250237734712,3.8290651390802846,-0.23484477856084351,0.35944952381281875,0.6599534987616763,1.114595494647021,1.9867148677423803,1.673820673706761,1.483181586039671,1.537201180394524,2.155117749857293,1.5434167340459852,-1.1120843123542214,0.1358046461288801,1.8966765789722484,0.8370859240033601,2.7176801043150394,-1.0920231252570558,4.166436551732574,-0.3179615626218896,2.0769515193175603,1.8964853539402802,0.005941871911588334,1.471225661799507,1.5158625714435978,2.6914227880867347,0.52338880871597,0.6359087759409302,0.7202699522043358,2.2297231160034228,1.378642672516283,2.329333041009059,6.742051491435622,4.053887092079356,0.3628637239001348,1.7712043311078614,-0.16769679471613919,0.18392574409503284,3.5433054032740188,2.347041591943247,-0.2451371650559966,-1.2417008451465918,2.0967314255791494,1.2730575342435007,2.632554166039206,0.9990519361331957,-0.29046829408362723,0.8657536965490119,3.529580487509023,-0.7431233900899789,1.4324671054843077,2.5206181289493723,-0.14270809670470097,1.4429848857705245
2021-01-08 00:00:00,1.8203821510152778,0.2768440789878923,1.3379534628807601,0.6964406760212691,-0.3596787327249514,-0.8455042661031213,1.0491047964731484,1.3472724487648218,1.9575422180960844,-1.6789462023870199,0.25006349611204026,0.6368302602200548,0.2584063300672355,-0.7668730833610553,0.690919642928861,0.07347031693560051,0.4706298178251342,0.5906574188815521,-4.344150418453675,-1.4097647416495098,-1.393904328554742,0.6681948828469549,0.6254159887443548,1.1935973131859514,1.1091167039964707,-0.5118789075221779,0.3868128498727628,1.0377297470812101,-0.1250680619426022,-0.30243134806713773,2.050446378217068,2.1314674268406932,1.907902774479928,2.3715953041108246,1.531986247499584,-0.8340554328664606,-0.22475517266437947,-0.6245006316876506,1.951609242828377,0.674304349017961,1.2508952953974228,0.5986213465419162,-0.8918721418680597,1.1505875369831395,,0.7165931797016687,-2.063363908431661,1.220201941336592,-0.08485956369772085,0.5815125188128262,0.3482741322953371,1.3760186930581362,1.3134613431788635,0.4488153118975296,1.266645885017325,1.9061563582167622,2.955286948162133,0.7562131015034584,-0.3169535544335907,-0.0006706779847407788,1.232290662299083,0.6471672855601817,0.8674104013224869,-0.825382159612554,0.8565856158353834,0.050143659170554966,1.1123426331476545,1.0919902949774507,0.43055867960083544,-0.5760702723348005,0.8087685296467749,-1.187381641550025,-0.1180512212597588,1.0624139890016842,0.96967153702823,1.2526471133480863,-0.8782428662211877,1.0671928198399832,6.3075828639182445,0.13629978491684488,0.6171858810134089,1.4736443329913709,0.760261722833708,-1.4768810405910298,1.348825030374955,1.3612235321322614,-0.39302296423955435,-1.251995382855178,1.8509825782048441,0.9283449731088999,1.9226193175679602,-1.0689434441713683,-0.12548574679563385,0.33943699713673764,1.8433164218897664,-0.8431911028234516,0.2155313899052389,0.25754766202959556,0.5106539501355396,0.3122257774653485
2021-01-11 00:00:00,1.0889738581797785,0.5149653876212729,1.4469906637412724,-0.2551072030404133,-0.6635281883636229,-1.3790288612741095,0.5796582429149245,0.43173331257023695,-0.2575019087494699,-1.3418304674096728,-0.004995690807562643,1.3445460383459291,-0.7312354830759854,0.6411614275894127,1.1006750769833684,0.4687577779780434,-0.0928568409481501,0.01512586594628477,0.8421425289220089,-2.622263538542216,-0.028309126322363303,0.20068647505288176,1.2527744798498237,1.2639199635202747,0.22293488203565856,-1.4730188662928339,-0.057733120948406956,1.2220274106925288,0.5028919708036362,-0.9154990057094583,1.5239616795707407,0.8960618532270987,1.61310075294978,0.6672028797550947,0.3879391821552212,-1.0353374747996682,-1.3362643405678585,0.8762048123580977,0.3121139966225886,-0.47879780623442086,-0.8938450896913442,-0.22198460228700256,-0.4396893354995444,-0.6574265164832226,,0.3210161589765284,0.15860882571191612,1.2344016925446828,-1.1400140577777,-0.9067760536860794,-0.11539058545533644,0.9456324349761389,0.030915138108308076,0.8360089337380678,-0.033493518468735606,0.14235840230846084,3.5129474852020515,1.3848129145224883,0.3365013191395581,0.0018507170234431196,0.45294613106950626,0.5424724587102442,1.5163006789057512,-1.6292345602688112,-0.017991389524910768,-0.04699513921367534,0.13489727010639152,0.6062802797748313,-0.11371296281708106,0.48279897826431345,0.6629679824238494,0.8173223545134621,-0.22233134955646272,-0.2426624490840338,1.981527689289857,0.5839046065744457,1.0972653404533281,1.3847028216279442,2.346322378029891,0.7538577598103915,-0.12825754825060431,0.5161767533964322,1.0464300236986508,0.9200675242461078,1.6468532296524294,0.033998268110266384,-1.2910861145353112,-1.6382273370856237,1.152710463408374,0.7435204566813406,0.873911262163006,0.3444204318255653,-0.6092036532197239,0.7243100135842232,0.2031133296326327,-1.6326877863610407,0.2642637553397315,-0.8050345875942299,-1.1093309380585226,1.4942574731310259
2021-01-12 00:00:00,0.2450875166736942,-0.07200909722266939,1.0587012889065066,-0.3823008292927599,0.09139841912094726,-0.3483417738323627,1.8411228494128933,0.5589807163274622,0.6275914087169016,-0.36977401483112127,-0.30525564487102097,2.4664572739469723,-0.2479284158873483,2.0962748439230503,0.7041113011097813,0.34774629581529254,0.39058694915121844,0.15493940071993206,1.8329081672485394,-1.0297219090259229,-0.5768437728219437,1.0991942108568427,-0.3140857119337949,0.6433873948029808,0.49718866211298957,-0.8420820953311144,1.854975037143417,1.7442111365180295,0.8102018674219407,-0.8135038287863635,0.38090875299548754,0.8906629932362798,1.494680956467902,-0.03775545282604272,0.20556168368655148,0.38292817864036466,-0.9348583726589826,-0.6252616981629332,0.6676162015714944,0.09838681817955586,-0.5275190815754239,0.38053973212551623,-0.6814045254098658,-0.3335952951498926,,0.30132822743563836,3.1227599024512998,1.7796614128645754,-1.1204489247121072,0.24966680297842667,0.1847431587434689,0.9929117804360535,0.01888080433730373,0.21633204245097315,0.15874595469356134,-0.7048066332402206,1.9578015136664668,2.3135977017328404,0.4696421356706546,-0.5921477846124975,-0.12039523818102404,-0.5201367532730916,0.9483304477078863,-0.6802627288174232,0.04900126878399277,-0.5334411009868641,-0.27651327475626614,1.5948676270880242,-0.15424739374568408,1.1920153464205725,-0.7255695213281026,2.625043395283939,0.4234067553146053,0.053671693305389234,2.9075155128714747,0.8283323405143662,2.354550933165045,0.5989023621304259,-0.14648381549753262,3.4464773273752947,-0.09597275766941578,1.2751151180311673,0.8398439614370217,1.21978027994641,5.055250316934509,-0.006721195128179147,-0.08266571101963612,-0.5224039559594547,-0.4347070864403184,0.4138497258633141,1.8055699531799299,0.1690714536929525,-0.6147876652876177,1.1415342722177695,0.15393729863235603,-0.7203113363884355,1.553300482107651,0.30880629983817687,-0.8034688468311296,1.8188744305600657
2021-01-13 00:00:00,-0.030650369643687763,0.5750510817153215,0.5882070430469927,-0.02555128703491098,0.25201172425386204,-0.10489664960023408,2.1143508513787577,-0.2750585570858542,0.1549547035276153,0.762011653047057,-0.572542130326272,1.1548425391176085,0.6251791966275124,2.0646232132226676,0.5979230065263169,1.769038037759809,0.3706079972959812,-0.07264136148324718,6.932114210753929,-0.6792747702879257,-0.49603853987176877,0.8643676933278899,-0.11418660482792435,-0.15876144732061337,1.142535679416467,0.07037759133103405,1.5613844185110548,1.7411602099065833,1.1900896962835776,-0.5449274621832331,0.5595589335008694,1.253126057328289,0.7977437060799937,-0.3946224652265416,-0.1492434607274543,1.232590564290078,0.01678450466338714,-0.725504034368639,0.16082135431212485,0.5665277359924076,-0.4985317380824396,0.5631349788454836,0.5634877444825275,-0.2548586887113045,,0.4048281586110394,3.4185148630914846,1.729480913043546,-0.7524685854103684,0.8177798005661678,-0.38044416484907617,-0.30517745670149443,-0.2719818761344351,0.1591063773895197,-0.31765261841937525,-0.7004523982477098,0.34089888303789806,2.7398355848974894,-0.10989194269374691,0.09163692443741873,-0.6264951552412161,0.4927528977687647,0.7148247285097479,-0.3945306255781608,-0.4573286441987084,-1.0823973530492632,0.02826661747332369,1.4401362153344472,-0.4672028683015643,1.5972180995432472,-0.607975149597652,2.432419847941879,0.11159858509914929,0.023673096719688164,2.4699914386226025,0.41979258029377026,3.5021034454636535,1.2974382983127029,-0.46815598901847366,4.194747142259988,-0.14883246069383324,0.9483853281911486,0.5907147031882032,1.2626717100140628,6.923208313617077,0.2324077419320195,0.9416176973320378,0.5073450053041801,-0.4789136971952064,0.23580268210049046,1.3176353307565458,0.615795098970724,-0.5483475792172947,1.3952344950213635,-0.5665621521983735,0.11339626015835942,1.8381546590515203,0.0973208996117827,-0.39631177297824954,1.551580197755974
2021-01-14 00:00:00,-0.8035528568567262,0.1475853639763184,0.18355508315467625,0.1640666420422747,-0.5545040486573988,0.3629597529688218,2.329635816399948,-0.5057196958606885,0.7817989829201797,0.7007942541999892,0.07383816286110274,1.2062500800799678,0.2644094301729083,0.7338684168333703,-0.4808309339671648,0.1886837476335997,0.9231925421959147,-0.2841086414946813,4.664839525639841,0.8329238161095369,-0.6456080009283626,-0.05411398433598732,-0.06034473017145551,-0.581286769148934,0.5436700757281386,0.3538719315287208,1.2155927590079336,1.1051003853082835,0.812497865421847,-0.9843950985090814,-0.964244628250326,0.6212142019147273,-1.1060412296760458,-1.0489887066758536,-0.09566393039241343,1.1891077448759761,-0.1920052166152463,-0.5498481603361806,0.12101437881031218,0.7106297935062393,0.47491001617074985,0.5459620925097634,0.2835360944249696,-0.39955199935842667,,0.09992951314910307,1.5720709192580022,1.0430336551196644,-0.24462507117958646,1.6349819771314953,-0.2972146566272006,-1.070431808746135,0.21915519076797854,-0.06412254065357066,0.3424690985430077,0.03670886087968081,-0.922169584575289,2.016062392726601,-0.4513451503559958,1.0244053814275889,-1.089473160864732,0.5788657419669344,-0.27450088941688766,-0.27146525931798987,0.15318723926840735,-2.7924180384182526,-0.05855096653569297,0.5657552698704112,0.08219265852054049,1.4338089262864295,-1.3078849355469335,2.6895549308630167,-0.06628655357337511,0.7864890377134778,0.5834368243250765,-0.15176202856453366,2.1594548949457493,0.7905824027991754,0.6099586761408275,4.800716332729797,0.36611763615050325,0.13468471012883942,0.16936433185877262,0.6594084855626344,5.564494595178094,-0.11243643005793967,0.8399427728038728,1.0141380534649636,-1.1024266950476809,0.14513509741209493,0.7695026984473122,0.48150787736618694,-0.6890622667250098,0.5324287409417273,0.0963686942367546,0.015502686056871218,1.3118965803221319,0.024689511439640266,-0.39968819187035093,1.463418786900647
2021-01-15 00:00:00,-0.3788350632820872,-0.35473284281033884,-0.31709104158534446,0.4277408236839834,-0.05299728155361039,1.8875136197279316,2.0932394981314872,-0.48134964507284633,-0.17183917868081666,-0.15319949855405576,0.788520280109529,0.12029533332417926,0.5219673342211988,-0.1860709542189475,-0.7830157902451584,-0.5535257332964958,0.5415628222292429,-0.6884964539858781,2.6499766085811056,0.9554930837290726,-0.9387087918795701,-1.3604910373100703,0.32496753899057085,-0.3717908113258062,-0.48805780705491664,1.264352080285595,-0.09018315676579573,-1.4317923796052483,-0.18567863142785201,0.14907815545149564,-1.5497172683984373,-0.5794188445818402,-0.8092405600527298,-0.5131263239163285,-0.44402122350481416,0.9977131666557586,0.7107838430811831,1.3103796584436593,-0.256743396313879,1.2743325642635284,-0.25112975063243764,-0.5555119882615086,-2.3386971488346515,-0.1643830484014949,,-0.06916695421484649,-1.2676728451381185,-0.9305436427465037,0.6851214043695376,0.6127153377572422,-0.2996173202692169,-1.491124278931667,0.04145290580556695,-0.50644507013999,0.2246695349502612,0.7861944417871077,-0.7744715657519712,0.6301425823374539,-0.8098803887920093,2.0979543267070335,-0.7254400650978011,2.0148976690517872,-0.31096378857881724,1.047189182220869,1.4324241050012814,-2.828467031919749,-0.29995663179735654,-0.33972514084987054,0.09380526763262471,-0.6832124026358465,0.11431038168087164,-0.682494987000275,-0.2850699002712966,0.5829055193642517,0.42966961231572426,-0.6666194326499639,0.48209548716057604,-0.2684020064148543,0.007962902183335766,0.007576411366950531,0.3990528173232147,-0.4343926502469751,0.3229288510905159,-0.4506537572379505,3.383540426885713,-0.9381017939408011,0.5008615929821207,0.956620012375073,0.16543295578450676,-0.40038196581452473,-0.30664193872799345,-0.39237242588648963,-0.9846727782034627,0.3580543336788638,-0.1168923574722532,0.923920384907252,0.19372478598323237,0.23081688710627293,0.9276153823503913,0.47327745796354187
2021-01-19 00:00:00,-0.2611568085232152,-0.8931035651999638,0.43711837308843,0.22236368850519786,-1.1944994900881427,1.7502543888573843,1.122104631268514,-0.06450197630749847,1.1539507040697492,0.6290949000706393,-0.14971215905494586,0.40403429112695505,-0.7710516058271231,0.36736056074436735,0.05717030445924257,-0.941526104179716,0.15810319290437952,-0.7004563384449568,-1.2863385189856262,0.13327858553082064,-0.6324020431131918,-0.8311663909899903,0.7493223825281324,0.07784875658166883,-0.5878009608219886,0.037929765494387535,0.6297176600911844,-0.5789831068054231,0.1565096497845592,-0.6510460076533898,-0.28286976477398856,-0.8984577405529723,-0.3217817795493531,-0.9201652525053143,-0.16519768774521917,-0.6763712445696966,-0.18064099639362663,1.0233494067816784,-1.124315510082992,0.11888493817195678,0.2818066027024822,0.11217550776876643,-2.0541743175180027,1.0942630110820397,,-0.0043689753402661085,-1.560832087101005,0.022444887094101845,0.24875106623458865,0.11221694365906944,0.20890196299558847,-1.19168920538582,-1.0130965674250365,0.13642024494636826,0.01583643866987461,0.3394000420426266,-0.5667492143270445,0.3482096268408563,-1.0872281263863948,1.5860597503691487,0.1836448182232966,1.3856733959057614,1.1308706464569613,0.506069050726785,2.8893380078932247,-2.6227733841517504,-0.34413988729071776,0.047916090216631256,-0.2726137404666202,1.3966362155059826,0.3745607182537578,1.1377869150626878,0.08148374792516215,0.19533741913105498,0.0007718621847673246,-0.03310021677168586,-0.01840488598339851,0.27563666315644736,-0.7950734130919948,0.5653679329166738,-0.023088306468378405,-0.9428870707042893,-0.8270385484761335,1.2781882218826217,1.016509001293838,-0.6094786209131059,-0.5232907204369001,-0.15477740561310985,-0.11980798548132253,0.35401787208932545,-1.9497625721769303,1.4043893083351293,-0.644654341157688,1.0225535821883527,0.8951705506839008,-0.13703441483222023,0.10791100626559402,0.5566497506485543,-0.10898175237159431,0.8171499481455342
2021-01-20 00:00:00,0.16801510883028106,0.46164858754795707,0.048102917361421395,-0.07112925024949902,-0.3767586698091654,1.5790489218612027,0.4509852476756436,1.0534117059873205,-0.49264798118406583,-1.9868929898605117,0.9290387436248119,-0.32530339936201624,-0.3309329242830406,-1.1223724965590984,0.028728493831597406,-0.7976410664766284,-0.6747519170697477,-0.5278617101833625,-2.9867506169351863,-0.25453075939574776,-0.4026986117691897,-0.8838857210079555,0.932595630967652,1.0802130145815425,-0.9625467362110673,0.46939987783150294,-0.23682733871919512,-1.6213488301092207,-0.2601527936248567,0.3494611868046322,0.6402512488264175,-0.4359657350605102,0.3576137076849834,-0.25129748879349545,0.2888486445063231,-0.09254072520622203,0.955940669996021,1.4768090311187219,-0.49731371338745006,0.5872110963843408,0.40417781004085446,-0.12452940788072964,-3.013228427958031,0.9302113250377149,,-0.9587245609564835,-3.8026243942852744,-0.9770587244928391,0.4746370943638518,1.0316165075971924,0.05920702644417921,-0.34954210897197563,0.37190951341830675,-0.25678971408099216,-0.8104106920645254,0.47568206415042386,-0.7520860516993658,-0.12845410961328374,-0.37306537408743745,0.6054629565766878,0.9778466498654385,1.5477571392612761,0.5607040998981054,1.3224230754514386,-0.013395097438340109,-0.045619617718851334,-0.30962386470679204,-0.3485027606088327,-0.23209367259337663,0.4173961480175419,0.15935284944601702,-1.1223302813585752,-0.7996290724587055,0.5281477111545955,0.48182532219909713,0.926133225086392,-0.8618185451922665,-1.3362482394701196,-2.5044761312150414,-1.835945438881615,-0.020516799174189887,-0.8005946959615887,0.5239136477587919,0.2973211123142471,-3.238519094609002,-0.26232917443276044,1.313186732072428,0.19040963235047612,0.6223657223797434,-0.05270234122757226,-1.4020969724498038,0.19246136335822359,0.3764643964611525,1.906774499569831,0.024880216502592385,0.5687562420252796,-0.5013933297408298,0.018627324254793853,1.0246286482484295,-0.1417641734125159
